publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	ISSNs	eISSNs	ISBNs
The International Journal for the History of Engineering & Technology	1758-1206	1758-1214	2009-04-01	79	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yhet20		openurl?genre=journal&stitle=yhet20		fulltext	transfer in (2016): Maney Previously: Transactions of the Newcommen Society (1920-2008)		serial										1758-1206	1758-1214	
Journal of Histotechnology	0147-8885	2046-0236	1997-09-01	20	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yhis20		openurl?genre=journal&stitle=yhis20		fulltext	transfer in (2016): Maney		serial										0147-8885	2046-0236	
Hispanic Research Journal	1468-2737	1745-820X	2000-02-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yhrj20		openurl?genre=journal&stitle=yhrj20		fulltext	transfer in (2016): Maney		serial										1468-2737	1745-820X	
International Heat Treatment & Surface Engineering	1749-5148	1749-5156	2007-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yhse20		openurl?genre=journal&stitle=yhse20		fulltext	transfer in (2016): Maney		serial										1749-5148	1749-5156	
Heritage & Society	2159-032X	2159-0338	2011-04-01	4	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yhso20		openurl?genre=journal&stitle=yhso20		fulltext	transfer in (2016): Maney previously: Heritage Management (2008 - 2010)		serial										2159-032X	2159-0338	
Industrial Archaeology Review	0309-0728	1745-8196	1997-10-01	19	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yiar20		openurl?genre=journal&stitle=yiar20		fulltext	transfer in (2016): Maney		serial										0309-0728	1745-8196	
International Materials Reviews	0950-6608	1743-2804	1997-01-01						http://www.tandfonline.com/openurl?genre=journal&stitle=yimr20		openurl?genre=journal&stitle=yimr20		fulltext	transfer in (2016): Maney Previously: International Metals Reviews (1976-1986) International Metallurgical Reviews (1972-1975) Metallurgical Review (1956-1971)		serial										0950-6608	1743-2804	
Imaging Science Journal, The	1368-2199	1743-131X	2004-03-01	52	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yims20		openurl?genre=journal&stitle=yims20		fulltext	transfer in (2016): Maney		serial										1368-2199	1743-131X	
Ironmaking & Steelmaking: Processes, Products and Applications	0301-9233	1743-2812	1999-02-01	26	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yirs20		openurl?genre=journal&stitle=yirs20		fulltext	transfer in (2016): Maney		serial										0301-9233	1743-2812	
Interdisciplinary Science Reviews	0308-0188	1743-2790	1997-01-01	22	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yisr20		openurl?genre=journal&stitle=yisr20		fulltext	transfer in (2016): Maney		serial										0308-0188	1743-2790	
The Italianist	0261-4340	1748-619X	1997-06-01	17	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yita20		openurl?genre=journal&stitle=yita20		fulltext	transfer in (2016): Maney		serial										0261-4340	1748-619X	
Italian Culture	0161-4622	1559-0909	1997-01-01	15	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yitc20		openurl?genre=journal&stitle=yitc20		fulltext	transfer in (2016): Maney		serial										0161-4622	1559-0909	
Italian Studies	0075-1634	1748-6181	1997-01-01	52	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yits20		openurl?genre=journal&stitle=yits20		fulltext	transfer in (2016): Maney		serial										0075-1634	1748-6181	
Journal of the American Institute for Conservation	0197-1360	1945-2330	1997-11-01	36	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yjac20		openurl?genre=journal&stitle=yjac20		fulltext	transfer in (2016): Maney		serial										0197-1360	1945-2330	
Journal of African Diaspora Archaeology & Heritage	2161-9441	2161-9468	2012-07-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yjaf20		openurl?genre=journal&stitle=yjaf20		fulltext	transfer in (2016): Maney		serial										2161-9441	2161-9468	
Journal of the British Archaeological Association	0068-1288	1747-6704	1997-01-01	150	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yjba20		openurl?genre=journal&stitle=yjba20		fulltext	transfer in (2016): Maney		serial										0068-1288	1747-6704	
Journal of Bryology	0373-6687	1743-2820	1997-01-01						http://www.tandfonline.com/openurl?genre=journal&stitle=yjbr20		openurl?genre=journal&stitle=yjbr20		fulltext	transfer in (2016):Maney Previously: Transactions of the British Bryological Society (1947-1971)		serial										0373-6687	1743-2820	
Journal of Conflict Archaeology	1574-0773	1574-0781	2005-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yjca20		openurl?genre=journal&stitle=yjca20		fulltext	transfer in (2016): Maney		serial										1574-0773	1574-0781	
Journal of Chinese Religions	0737-769X	2050-8999	1997-01-01	25	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yjch20		openurl?genre=journal&stitle=yjch20		fulltext	transfer in (2016): Maney. Previously: Society for the Study of Chinese Religions Bulletin (1975-1982)		serial										0737-769X	2050-8999	
Journal of Critical Realism	1476-7430	1572-5138	2002-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yjcr20		openurl?genre=journal&stitle=yjcr20		fulltext	Previoulsy: Alethia (1998-2002) transfer in (2016): Maney		serial										1476-7430	1572-5138	
Journal of Field Archaeology	0093-4690	2042-4582	1997-01-01	24	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yjfa20		openurl?genre=journal&stitle=yjfa20		fulltext	transfer in (2016): Maney		serial										0093-4690	2042-4582	
International Journal of Geotechnical Engineering	1938-6362	1939-7879	2007-10-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yjge20		openurl?genre=journal&stitle=yjge20		fulltext	transfer in (2016): Maney		serial										1938-6362	1939-7879	
Journal of Language, Literature and Culture	2051-2856	2051-2864	2013-01-01	60					http://www.tandfonline.com/openurl?genre=journal&stitle=yjli20		openurl?genre=journal&stitle=yjli20		fulltext	transfer in (2016): Maney Previously: Journal of the Australasian Universities Language and Literature Association, AUMLA (1953-2012)		serial										2051-2856	2051-2864	
International Journal of Occupational & Environmental Health	1077-3525	2049-3967	1997-01-01	3	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yjoh20		openurl?genre=journal&stitle=yjoh20		fulltext	transfer in (2016): Maney		serial										1077-3525	2049-3967	
Journal of Paper Conservation	1868-0860	2057-1682	2015-01-01	16					http://www.tandfonline.com/openurl?genre=journal&stitle=yjpc20		openurl?genre=journal&stitle=yjpc20		fulltext	transfer in (2016): Maney		serial										1868-0860	2057-1682	
Journal of the European Pentecostal Theological Association	1812-4461	2224-7963	1997-01-01	17	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yjpe20		openurl?genre=journal&stitle=yjpe20		fulltext	transfer in (2016): Maney. Previously: EPTA Bulletin (1981-1995)		serial										1812-4461	2224-7963	
International Journal of Regional and Local History	2051-4530	2051-4549	2013-05-01	8	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yjrl20		openurl?genre=journal&stitle=yjrl20		fulltext	transfer in (2016):Maney.  Previously: International Journal of Regional and Local Studies (2005-2012)		serial										2051-4530	2051-4549	
Journal for the Study of Spirituality	2044-0243	2044-0251	2011-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yjss20		openurl?genre=journal&stitle=yjss20		fulltext	transfer in (2016): Maney		serial										2044-0243	2044-0251	
Journal of Wetland Archaeology	1473-2971	2051-6231	2001-06-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yjwa20		openurl?genre=journal&stitle=yjwa20		fulltext	transfer in (2016): Maney		serial										1473-2971	2051-6231	
Kiva, The Journal of Southwestern Anthropology and History	0023-1940	2051-6177	2004-01-01	70	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ykiv20		openurl?genre=journal&stitle=ykiv20		fulltext	transfer in (2016): Maney		serial										0023-1940	2051-6177	
The Keats-Shelley Review	0952-4142	2042-1362	1997-01-01	11	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yksr20		openurl?genre=journal&stitle=yksr20		fulltext	transfer in (2016): Maney		serial										0952-4142	2042-1362	
Landscapes	1466-2035	2040-8153	2000-04-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ylan20		openurl?genre=journal&stitle=ylan20		fulltext	transfer in (2016): Maney		serial										1466-2035	2040-8153	
Library & Information History	1758-3489	1758-3497	2009-01-01	25	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ylbh20		openurl?genre=journal&stitle=ylbh20		fulltext	transfer in (2016): Maney. Previously: Library History (1967-2008)		serial										1758-3489	1758-3497	
The London Journal: A Review of Metropolitan Society Past and Present	0305-8034	1749-6322	1997-05-01	22	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yldn20		openurl?genre=journal&stitle=yldn20		fulltext	transfer in (2016): Maney		serial										0305-8034	1749-6322	
Levant	0075-8914	1756-3801	1997-01-01	29	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ylev20		openurl?genre=journal&stitle=ylev20		fulltext	transfer in (2016): Maney		serial										0075-8914	1756-3801	
Language & History	1759-7536	1759-7544	2009-05-01	52	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ylhi20		openurl?genre=journal&stitle=ylhi20		fulltext	transfer in (2016): Maney		serial										1759-7536	1759-7544	
Lithic Technology	0197-7261	2051-6185	2011-04-01	36	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ylit20		openurl?genre=journal&stitle=ylit20		fulltext	transfer in (2016): Maney		serial										0197-7261	2051-6185	
Midcontinental Journal of Archaeology	0146-1109	2327-4271	2004-04-01	29	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ymca20		openurl?genre=journal&stitle=ymca20		fulltext	 transfer in (2016): Maney		serial										0146-1109	2327-4271	
Midland History	0047-729X	1756-381X	1997-01-01						http://www.tandfonline.com/openurl?genre=journal&stitle=ymdh20		openurl?genre=journal&stitle=ymdh20		fulltext	transfer in (2016): Maney		serial										0047-729X	1756-381X	
Medieval Archaeology	0076-6097	1745-817X	2000-06-01	44	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ymed20		openurl?genre=journal&stitle=ymed20		fulltext	transfer in (2016): Maney		serial										0076-6097	1745-817X	
Museum History Journal	1936-9816	1936-9824	2008-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ymhj20		openurl?genre=journal&stitle=ymhj20		fulltext	transfer in (2016): Maney		serial										1936-9816	1936-9824	
Materials at High Temperatures	0960-3409	1878-6413	1999-01-01	16	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ymht20		openurl?genre=journal&stitle=ymht20		fulltext	transfer in (2016): Maney		serial										0960-3409	1878-6413	
Eckhart Review	0969-3661		1997-01-01	6	1	2010-12-31	19	1	http://www.tandfonline.com/openurl?genre=journal&stitle=ymmt2		openurl?genre=journal&stitle=ymmt2		fulltext	Now: Medieval Mystical Theology		serial										0969-3661		
Medieval Mystical Theology	2046-5726	2046-5734	2011-01-01	20	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ymmt20		openurl?genre=journal&stitle=ymmt20		fulltext	Previously: Eckhart Review (2004-2010). Transfer in (2016): Maney		serial										2046-5726	2046-5734	
Ming Studies	0147-037X	1759-7595	1997-01-01	1997	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ymng20		openurl?genre=journal&stitle=ymng20		fulltext	transfer in (2016): Maney		serial										0147-037X	1759-7595	
Mining Technology (Transactions of the Institutions of Mining and Metallurgy: Section A)	1474-9009	1743-2863	2000-04-01	109	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ymnt20		openurl?genre=journal&stitle=ymnt20		fulltext	transfer in (2016): Maney		serial										1474-9009	1743-2863	
Monumenta Serica	0254-9948	2057-1690	2005-12-01	53	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ymon20		openurl?genre=journal&stitle=ymon20		fulltext	transfer in (2016): Maney		serial										0254-9948	2057-1690	
Mineral Processing and Extractive Metallurgy (Transactions of the Institutions of Mining and Metallurgy: Section C)	0371-9553	1743-2855	2000-04-01	109	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ympm20		openurl?genre=journal&stitle=ympm20		fulltext	transfer in (2016): Maney		serial										0371-9553	1743-2855	
Materials Research Innovations	1432-8917	1433-075X	2006-03-01	10	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ymri20		openurl?genre=journal&stitle=ymri20		fulltext	transfer in (2016): Maney		serial										1432-8917	1433-075X	
Museums & Social Issues	1559-6893	2051-6193	2006-04-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ymsi20		openurl?genre=journal&stitle=ymsi20		fulltext	 transfer in (2016): Maney		serial										1559-6893	2051-6193	
Medieval Sermon Studies	1366-0691	1749-6276	2006-10-01	50					http://www.tandfonline.com/openurl?genre=journal&stitle=ymss20		openurl?genre=journal&stitle=ymss20		fulltext	transfer in (2016): Maney		serial										1366-0691	1749-6276	
Materials Science and Technology	0267-0836	1743-2847	1997-01-01	13	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ymst20		openurl?genre=journal&stitle=ymst20		fulltext	transfer in (2016): Maney. Previously: Metal Science (1967-1984)		serial										0267-0836	1743-2847	
Materials Technology: Advanced Performance Materials	1066-7857	1753-5557	2006-06-01	21	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ymte20		openurl?genre=journal&stitle=ymte20		fulltext	transfer in (2016): Maney		serial										1066-7857	1753-5557	
Names: A Journal of Onomastics	0027-7738	1756-2279	1997-01-01	45	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ynam20		openurl?genre=journal&stitle=ynam20		fulltext	transfer in (2016): Maney		serial										0027-7738	1756-2279	
Ñawpa Pacha: Journal of Andean Archaeology	0077-6297	2051-6207	2010-06-01	30	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ynaw20		openurl?genre=journal&stitle=ynaw20		fulltext	 transfer in (2016): Maney		serial										0077-6297	2051-6207	
The New Bioethics	2050-2877	2050-2885	2012-01-01	18	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ynbi20		openurl?genre=journal&stitle=ynbi20		fulltext	transfer in (2016): Maney. Previoulsy:Human Reproduction & Genetic Ethics (1995-2011)		serial										2050-2877	2050-2885	
Northern History	0078-172X	1745-8706	1997-06-01	33	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ynhi20		openurl?genre=journal&stitle=ynhi20		fulltext	transfer in (2016): Maney		serial										0078-172X	1745-8706	
New Journal of Botany: Journal of the Botanical Society of the British Isles	2042-3489	2042-3497	2011-06-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ynjb20		openurl?genre=journal&stitle=ynjb20		fulltext	transfer in (2016): Maney		serial										2042-3489	2042-3497	
Oxford German Studies	0078-7191	1745-9214	1997-01-01	26	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yogs20		openurl?genre=journal&stitle=yogs20		fulltext	transfer in (2016): Maney		serial										0078-7191	1745-9214	
Journal of Organisational Transformation & Social Change	1477-9633	2040-056X	2004-03-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=yorg20		openurl?genre=journal&stitle=yorg20		fulltext	transfer in (2016): Maney		serial										1477-9633	2040-056X	
PaleoAmerica	2055-5563	2055-5571	2015-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ypal20		openurl?genre=journal&stitle=ypal20		fulltext	transfer in (2016): Maney		serial										2055-5563	2055-5571	
Plains Anthropologist	0032-0447	2052-546X	2004-01-01	49					http://www.tandfonline.com/openurl?genre=journal&stitle=ypan20		openurl?genre=journal&stitle=ypan20		fulltext	transfer in (2016): Maney		serial										0032-0447	2052-546X	
Journal of Pastoral Theology	1064-9867	2161-4504	1997-07-01	7	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ypat20		openurl?genre=journal&stitle=ypat20		fulltext	transfer in (2016): Maney		serial										1064-9867	2161-4504	
Publications of the English Goethe Society	0959-3683	1749-6284	2006-03-01	75	1				http://www.tandfonline.com/openurl?genre=journal&stitle=ypeg20		openurl?genre=journal&stitle=ypeg20		fulltext	transfer in (2016): Maney		serial										0959-3683	1749-6284	
