publication_title	print_identifier	online_identifier	first_author	title_url	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Les grandes philosophies	9782130586562	9782130605324	Dominique Folscheid	http://www.cairn.info/les-grandes-philosophies--9782130586562.htm	2011-08-15							PUF_FOLSC_2011_01												
Les marchés financiers internationaux	9782130584957	9782130604945	Patrice Fontaine	http://www.cairn.info/les-marches-financiers-internationaux--9782130584957.htm	2011-03-17							PUF_FONTA_2011_01												
La psychologie expérimentale	9782130549130	9782130597094	Paul Fraisse	http://www.cairn.info/la-psychologie-experimentale--9782130549130.htm	2010-03-27							PUF_FRAIS_2005_01												
Histoire de la musique en Europe	9782130595519	9782130622635	Brigitte François-Sappey	http://www.cairn.info/histoire-de-la-musique-en-europe--9782130595519.htm	2012-06-12							PUF_FRANC_2012_01												
Jung	9782130617662	9782130623205	Christian Gaillard	http://www.cairn.info/jung--9782130617662.htm	2013-02-26							PUF_GAILL_2013_01												
Les 100 mots de la géopolitique	9782130630852	9782130634546	Pascal Gauchon	http://www.cairn.info/les-100-mots-de-la-geopolitique--9782130630852.htm	2015-10-08							PUF_GAUCH_2014_01												
Les 100 lieux de la géopolitique	9782130650607	9782130732044	Pascal Gauchon	http://www.cairn.info/les-cent-lieux-de-la-geopolitique--9782130650607.htm	2015-08-21							PUF_GAUCH_2015_01												
Le modèle français depuis 1945	9782130653974	9782130732471	Pascal Gauchon	http://www.cairn.info/le-modele-francais-depuis-1945--9782130653974.htm	2015-08-26							PUF_GAUCH_2015_02												
La prospective	9782130620136	9782130629726	Thierry Gaudin	http://www.cairn.info/la-prospective--9782130620136.htm	2013-09-29							PUF_GAUDI_2013_01												
Les 100 mots du droit	9782130582946	9782130604471	François Gaudu	http://www.cairn.info/les-100-mots-du-droit--9782130582946.htm	2010-10-26							PUF_GAUDU_2010_01												
Le terrorisme	9782130558668	9782130596714	Jean-François Gayraud	http://www.cairn.info/le-terrorisme--9782130558668.htm	2010-03-15							PUF_GAYRA_2006_01												
John Maynard Keynes	9782130633631	9782130652748	Bernard Gazier	http://www.cairn.info/john-maynard-keynes--9782130633631.htm	2014-11-24							PUF_GAZIE_2014_01												
La crise de 1929	9782130748922	9782130749936	Bernard Gazier	http://www.cairn.info/crise-de-1929--9782130748922.htm	2016-06-30							PUF_GAZIE_2016_01												
Les 100 mots de la musique classique	9782130589075	9782130605614	Thierry Geffrotin	http://www.cairn.info/les-100-mots-de-la-musique-classique--9782130589075.htm	2011-09-28							PUF_GEFFR_2011_01												
Les Mayas	9782130593072	9782130606208	Paul Gendrop	http://www.cairn.info/les-mayas--9782130593072.htm	2012-01-17							PUF_GENDR_2011_01												
La Chine ancienne	9782130539841	9782130599784	Jacques Gernet	http://www.cairn.info/la-chine-ancienne--9782130539841.htm	2010-03-08							PUF_GERNE_2005_01												
Les virus émergents	9782130555438	9782130595809	Antoine Gessain	http://www.cairn.info/les-virus-emergents--9782130555438.htm	2010-03-16							PUF_GESSA_2006_01												
Internet	9782130585480	9782130621836	Solange Ghernaouti-Hélie	http://www.cairn.info/internet--9782130585480.htm	2012-04-18							PUF_GHERN_2012_01												
Le management stratégique de l’entreprise	9782130547532	9782130597469	Michel Ghertman	http://www.cairn.info/le-management-strategique-de-l-entreprise--9782130547532.htm	2010-03-23							PUF_GHERT_2004_01												
Sociologie des sciences	9782130588177	9782130621843	Yves Gingras	http://www.cairn.info/sociologie-des-sciences--9782130588177.htm	2013-02-13							PUF_GINGR_2013_01												
Histoire de la sociologie	9782130545323	9782130597544	Claude Giraud	http://www.cairn.info/histoire-de-la-sociologie--9782130545323.htm	2010-02-24							PUF_GIRAU_2004_01												
Textes de droit hospitalier	9782130552468	9782130596769	Michel Godfryd	http://www.cairn.info/textes-de-droit-hospitalier--9782130552468.htm	2010-03-24							PUF_GODFR_2005_02												
Les maladies mentales de l’adulte	9782130632887	9782130652724	Michel Godfryd	http://www.cairn.info/les-maladies-mentales-de-l-adulte--9782130632887.htm	2015-02-04							PUF_GODFR_2014_01												
Vocabulaire psychologique et psychiatrique	9782130633723	9782130654254	Michel Godfryd	http://www.cairn.info/Vocabulaire psychologique et psychiatrique--9782130633723.htm	2015-03-08							PUF_GODFR_2015_01												
La Kabbale	9782130621232	9782130631767	Roland Goetschel	http://www.cairn.info/la-kabbale--9782130621232.htm	2013-11-28							PUF_GOETS_2013_01												
La responsabilité sociale de l'entreprise	9782130735090	9782130748410	Jean-Pascal Gond	http://www.cairn.info/la-responsabilite-sociale-de-l-entreprise--9782130735090.htm	2016-03-07							PUF_GOND_2016_01												
L’héritage	9782130554905	9782130596677	Anne Gotman	http://www.cairn.info/l-heritage--9782130554905.htm	2010-03-02							PUF_GOTMA_2006_01												
L'expertise en santé publique	9782130552420	9782130597179	Claude Got	http://www.cairn.info/l-expertise-en-sante-publique--9782130552420.htm	2010-03-24							PUF_GOT_2005_01												
Les météorites	9782130574286	9782130602453	Mathieu Gounelle	http://www.cairn.info/les-meteorites--9782130574286.htm	2010-03-09							PUF_GOUNE_2009_01												
Le stoïcisme	9782130632870	9782130652700	Jean-Baptiste Gourinat	http://www.cairn.info/le-stoicisme--9782130632870.htm	2014-11-20							PUF_GOURI_2014_01												
L'analyse de la poésie	9782130520672	9782130598381	Jean-Michel Gouvard	http://www.cairn.info/l-analyse-de-la-poesie--9782130520672.htm	2010-03-27							PUF_GOUVA_2001_01												
La Grande Loge de France	9782130630951	9782130633181	Alain Graesel	http://www.cairn.info/la-grande-loge-de-france--9782130630951.htm	2014-07-02							PUF_GRAES_2014_01												
Les origines de Rome	9782130631989	9782130633204	Alexandre Grandazzi	http://www.cairn.info/les-origines-de-rome--9782130631989.htm	2014-09-21							PUF_GRAND_2014_01												
Nietzsche	9782130582748	9782130604396	Jean Granier	http://www.cairn.info/nietzsche--9782130582748.htm	2010-09-02							PUF_GRANI_2010_01												
Histoire du costume	9782130564263	9782130600824	François-Marie Grau	http://www.cairn.info/histoire-du-costume--9782130564263.htm	2010-03-04							PUF_GRAU_2007_01												
Le complexe de castration	9782130560173	9782130600176	André Green	http://www.cairn.info/le-complexe-de-castration--9782130560173.htm	2010-03-29							PUF_GREEN_2007_01												
Le sionisme	9782130543831	9782130597193	Ilan Greilsammer	http://www.cairn.info/le-sionisme--9782130543831.htm	2010-02-25							PUF_GREIL_2005_01												
La littérature latine	9782130560616	9782130600213	Pierre Grimal	http://www.cairn.info/la-litterature-latine--9782130560616.htm	2010-03-14							PUF_GRIMA_2007_01												
La philosophie de la religion 	9782130653592	9782130733478	Jean Grondin	http://www.cairn.info/la philosophie-de-la-religion --9782130653592.htm	2016-01-12							PUF_GROND_2015_01												
Paul Ric?ur	9782130735199	9782130749639	Jean Grondin	http://www.cairn.info/paul-ricoeur--9782130735199.htm	2016-04-20							PUF_GROND_2016_01												
Les 100 mots des Alpes	9782130620426	9782130631545	Jean Guibal	http://www.cairn.info/les-100-mots-des-alpes--9782130620426.htm	2014-05-26							PUF_GUIBA_2014_01												
Les Jésuites	9782130443346	9782130599999	Alain Guillermou	http://www.cairn.info/les-jesuites--9782130443346.htm	2010-03-02							PUF_GUILL_1992_01												
La médiation	9782130633969	9782130652885	Michèle Guillaume-Hofnung	http://www.cairn.info/la-mediation--9782130633969.htm	2015-02-05							PUF_GUILL_2015_01												
La pensée sociale	9782130497776	9782130598367	Christian Guimelli	http://www.cairn.info/la-pensee-sociale--9782130497776.htm	2010-03-19							PUF_GUIME_1999_01												
La laïcité	9782130583233	9782130604532	Guy Haarscher	http://www.cairn.info/la-laicite--9782130583233.htm	2011-03-16							PUF_HAARS_2011_01												
La structure des langues	9782130608974	9782130623052	Claude Hagège	http://www.cairn.info/la-structure-des-langues--9782130608974.htm	2013-02-12							PUF_HAGEG_2013_01												
La Bourse	9782130625513	9782130631118	Jacques Hamon	http://www.cairn.info/la-bourse--9782130625513.htm	2013-11-26							PUF_HAMON_2013_01												
Les personnes en situation de handicap	9782130732211	9782130735373	Claude Hamonet	http://www.cairn.info/les-personnes-en-situation-de-handicap--9782130732211.htm	2016-03-23							PUF_HAMON_2016_01												
Les origines du cancer	9782130563945	9782130600701	Louise Harel	http://www.cairn.info/les-origines-du-cancer--9782130563945.htm	2010-03-04							PUF_HAREL_2008_01												
Le logo	9782130555773	9782130596394	Benoît Heilbrunn	http://www.cairn.info/le-logo--9782130555773.htm	2010-03-05							PUF_HEILB_2006_01												
Le packaging	9782130563204	9782130621720	Benoît Heilbrunn	http://www.cairn.info/le-packaging--9782130563204.htm	2012-03-17							PUF_HEILB_2012_01												
La marque	9782130635123	9782130652403	Benoît Heilbrunn	http://www.cairn.info/la-marque--9782130635123.htm	2014-11-06							PUF_HEILB_2014_01												
Les algorithmes	9782130531807	9782130599227	Patrice Hernert	http://www.cairn.info/les-algorithmes--9782130531807.htm	2010-03-03							PUF_HERNE_2002_01												
Les droits sociaux	9782130570202	9782130601722	Carlos Miguel Herrera	http://www.cairn.info/les-droits-sociaux--9782130570202.htm	2010-03-19							PUF_HERRE_2009_01												
La Country Music	9782130576853	9782130603214	Gérard Herzhaft	http://www.cairn.info/la-country-music--9782130576853.htm	2010-03-30							PUF_HERZH_2010_01												
Le blues	9782130652069	9782130731795	Gérard Herzhaft	http://www.cairn.info/le-blues--9782130652069.htm	2015-05-27							PUF_HERZH_2015_01												
Le marketing relationnel	9782130542704	9782130596424	Patrick Hetzel	http://www.cairn.info/le-marketing-relationnel--9782130542704.htm	2010-03-08							PUF_HETZE_2004_01												
L'Irlande	9782130540120	9782130595694	Jennifer Heurley	http://www.cairn.info/l-irlande--9782130540120.htm	2010-03-04							PUF_HEURL_2003_01												
L'écriture	9782130536475	9782130598251	Charles Higounet	http://www.cairn.info/l-ecriture--9782130536475.htm	2010-03-19							PUF_HIGOU_2003_01												
La République romaine	9782130445463	9782130598084	François Hinard	http://www.cairn.info/la-republique-romaine--9782130445463.htm	2010-03-14							PUF_HINAR_1992_01												
Le harcèlement moral au travail	9782130624790	9782130631934	Marie-France Hirigoyen	http://www.cairn.info/le-harcelement-moral-au-travail--9782130624790.htm	2014-01-22							PUF_HIRIG_2014_01												
Histoire de la psychiatrie	9782130653622	9782130731573	Jacques Hochmann	http://www.cairn.info/histoire-de-la-psychiatrie--9782130653622.htm	2015-08-21							PUF_HOCHM_2015_01												
Les formes de la musique	9782130594796	9782130622406	André Hodeir	http://www.cairn.info/les-formes-de-la-musique--9782130594796.htm	2012-09-06							PUF_HODEI_2012_01												
Le marché de l'art	9782130442042	9782130599616	Emmanuel Hoog	http://www.cairn.info/le-marche-de-l-art--9782130442042.htm	2010-03-08							PUF_HOOG_1995_01												
L’INA	9782130545453	9782130596998	Emmanuel Hoog	http://www.cairn.info/l-ina--9782130545453.htm	2010-02-22							PUF_HOOG_2006_01												
Le raisonnement	9782130595250	9782130632733	Olivier Houdé	http://www.cairn.info/le-raisonnement--9782130595250.htm	2014-02-25							PUF_HOUDE_2014_01												
Histoire de la psychologie	9782130633648	9782130749066	Olivier Houdé	http://www.cairn.info/histoire-de-la-psychologie--9782130633648.htm	2016-03-23							PUF_HOUDE_2016_01												
La psychologie de l'enfant	9782130624615	9782130731887	Olivier Houdé	http://www.cairn.info/psychologie-de-l-enfant--9782130624615.htm	2015-08-21							PUF_HOUD_2015_01												
Histoire des ordres religieux	9782130584216	9782130621812	Bernard Hours	http://www.cairn.info/histoire-des-ordres-religieux--9782130584216.htm	2012-10-16							PUF_HOURS_2012_01												
ADN et enquêtes criminelles	9782130568902	9782130601593	François-Bernard Huyghe	http://www.cairn.info/adn-et-enquetes-criminelles--9782130568902.htm	2010-03-19							PUF_HUYGH_2008_01												
Les armes non létales	9782130574125	9782130602231	François-Bernard Huyghe	http://www.cairn.info/les-armes-non-letales--9782130574125.htm	2010-03-09							PUF_HUYGH_2009_01												
Les écoutes téléphoniques	9782130579519	9782130603719	François-Bernard Huyghe	http://www.cairn.info/les-ecoutes-telephoniques--9782130579519.htm	2010-03-29							PUF_HUYGH_2009_02												
L’information et le renseignement par Internet	9782130579496	9782130603696	Laurence Ifrah	http://www.cairn.info/l-information-et-le-renseignement-par-internet--9782130579496.htm	2010-06-14							PUF_IFRAH_2010_01												
Les 100 mots des ressources humaines	9782130565789	9782130601173	Jacques Igalens	http://www.cairn.info/les-100-mots-des-ressources-humaines--9782130565789.htm	2010-03-10							PUF_IGALE_2008_01												
Freud	9782130576037	9782130602965	Roland Jaccard	http://www.cairn.info/freud--9782130576037.htm	2010-03-11							PUF_JACCA_2009_01												
La folie	9782130653387	9782130731429	Roland Jaccard	http://www.cairn.info/la-folie--9782130653387.htm	2015-05-29							PUF_JACCA_2015_01												
Les 100 mots de la finance	9782130627203	9782130627210	Bertrand Jacquillat	http://www.cairn.info/les-100-mots-de-la-finance--9782130627203.htm	2013-11-07							PUF_JACQU_2013_01												
Les 100 mots de la crise financière	9782130627234	9782130627241	Bertrand Jacquillat	http://www.cairn.info/les-100-mots-de-la-crise-financiere--9782130627234.htm	2013-11-07							PUF_JACQU_2013_02												
Les 100 mots de la crise de l’euro	9782130625537	9782130631507	Bertrand Jacquillat	http://www.cairn.info/100-mots-de-la-crise-de-l-euro--9782130625537.htm	2014-05-27							PUF_JACQU_2014_01												
La police technique et scientifique	9782130627265	9782130627272	Christian Jalby	http://www.cairn.info/la-police-technique-et-scientifique--9782130627265.htm	2014-03-25							PUF_JALBY_2014_01												
La poétique	9782130533030	9782130596608		http://www.cairn.info/la-poetique--9782130533030.htm	2010-03-02							PUF_JARRE_2003_01												
Sociologie de la vie quotidienne	9782130591856	9782130606123	Claude Javeau	http://www.cairn.info/sociologie-de-la-vie-quotidienne--9782130591856.htm	2011-11-07							PUF_JAVEA_2011_01												
L'éthique animale	9782130634393	9782130731078	Jean-Baptiste Jeangène Vilmer	http://www.cairn.info/l-ethique-animale--9782130634393.htm	2015-05-28							PUF_JEANG_2015_01												
La responsabilité de protéger	9782130632108	9782130735328	Jean-Baptiste Jeangène Vilmer	http://www.cairn.info/la-responsabilite-de-proteger--9782130632108.htm	2016-01-12							PUF_JEANG_2015_02												
L’acupuncture	9782130578949	9782130603535	Madeleine J. Guillaume	http://www.cairn.info/l-acupuncture--9782130578949.htm	2010-04-01							PUF_JGUIL_2010_01												
Le bilan de compétences	9782130565178	9782130600619	Michel Joras	http://www.cairn.info/le-bilan-de-competences--9782130565178.htm	2010-03-16							PUF_JORAS_2007_01												
Les 100 mots de l’opéra	9782130617570	9782130623182	Philippe Jordan	http://www.cairn.info/les-100-mots-de-l-opera--9782130617570.htm	2013-05-28							PUF_JORDA_2013_01												
L’Organisation mondiale du commerce	9782130533405	9782130599104	Daniel Jouanneau	http://www.cairn.info/l-organisation-mondiale-du-commerce--9782130533405.htm	2010-03-01							PUF_JOUAN_2003_01												
