publication_title	print_identifier	online_identifier	first_author	title_url	publisher_name	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Norme, fait, fluctuation	9782600004930		Jean Clam	http://www.cairn.info/norme-fait-fluctuation--9782600004930.htm	Librairie Droz	2015-05-13							DROZ_GAFFA_2001_01											
La Banque en France au XIXe siècle	9782600040587		Bertrand Gille	http://www.cairn.info/la-banque-en-france-au-xix-e-siecle--9782600040587.htm	Librairie Droz	2015-06-30							DROZ_GILLE_1970_01											
Les sources statistiques de l'histoire de France	9782600040914		Bertrand Gille	http://www.cairn.info/les-sources-statistiques-de-l-histoire-de-france--9782600040914.htm	Librairie Droz	2015-05-13							DROZ_GILLE_1980_01											
La relation sujet-objet et ses avatars dans la genèse du juridique	9782600006330		François Gilliard	http://www.cairn.info/la-relation-sujet-objet-et-ses-avatars--9782600006330.htm	Librairie Droz	2015-05-13							DROZ_GILLI_2002_01											
Aux sources de l'OMC	9782600003773		Jean-Christophe Graz	http://www.cairn.info/aux-sources-de-l-omc--9782600003773.htm	Librairie Droz	2015-05-13							DROZ_GRAZ_1999_01											
Le Développement de la paléontologie contemporaine	9782600004596		Cédric Grimoult	http://www.cairn.info/le-developpement-de-la-paleontologie-contemporaine--9782600004596.htm	Librairie Droz	2015-05-13							DROZ_GRIMO_2000_01											
Histoire de l'évolutionnisme contemporain en France	9782600004060		Cédric Grimoult	http://www.cairn.info/histoire-de-l-evolutionnisme-contemporain-en-franc--9782600004060.htm	Librairie Droz	2015-05-13							DROZ_GRIMO_2000_02											
L'évolution biologique en France	9782600006088		Cédric Grimoult	http://www.cairn.info/l-evolution-biologique-en-france--9782600006088.htm	Librairie Droz	2015-05-13							DROZ_GRIMO_2001_01											
Histoire de l’histoire des sciences	9782600008280		Cédric Grimoult	http://www.cairn.info/histoire-de-l-histoire-des-sciences--9782600008280.htm	Librairie Droz	2015-05-13							DROZ_GRIMO_2003_01											
De la logique à l'argumentation	9782600041003		Jean-Blaise Grize	http://www.cairn.info/de-la-logique-a-l-argumentation--9782600041003.htm	Librairie Droz	2015-05-13							DROZ_GRIZE_1982_01											
Les théories monétaires préclassiques	9782600040846		Thomas Guggenheim	http://www.cairn.info/les-theories-monetaires-preclassiques--9782600040846.htm	Librairie Droz	2015-05-13							DROZ_GUGGE_1978_01											
Sociologie de l'argent et postmodernité	9782600000970		Aldo J. Haesler	http://www.cairn.info/sociologie-de-l-argent-et-postmodernite--9782600000970.htm	Librairie Droz	2015-05-13							DROZ_HAESL_1995_01											
Genève : creuset des sciences de l'éducation	9782600013857		Rita Hofstetter	http://www.cairn.info/geneve-creuset-des-sciences-de-l-education--9782600013857.htm	Librairie Droz	2015-05-13							DROZ_HOFST_2010_01											
Le retour de « L'Ordre Nouveau »	9782600004411		Jean Jacob	http://www.cairn.info/le-retour-de-l-ordre-nouveau--9782600004411.htm	Librairie Droz	2015-05-13							DROZ_JACOB_2000_01											
Éléments d’une critique de la bureaucratie	9782600041546		Claude Lefort	http://www.cairn.info/elements-d-une-critique-de-la-bureaucratie--9782600041546.htm	Librairie Droz	2015-05-13							DROZ_LEFOR_1971_01											
L'industrie automobile (1905-1971)	9782600003179		Jean-Louis Loubet	http://www.cairn.info/l-industrie-automobile-1905-1971--9782600003179.htm	Librairie Droz	2015-05-13							DROZ_LOUBE_1999_01											
Manuel de micro-économie	9782600004725		Aurelio Mattei	http://www.cairn.info/manuel-de-micro-economie--9782600004725.htm	Librairie Droz	2015-06-30							DROZ_MATTE_2000_01											
Liberté et société	9782600006309		Olivier Meuwly	http://www.cairn.info/liberte-et-societe-constant-et-tocqueville--9782600006309.htm	Librairie Droz	2015-05-13							DROZ_MEUWL_2002_01											
Irrationalité individuelle et ordre social	9782600001229		Pierre Moessinger	http://www.cairn.info/irrationnalite-individuelle-et-ordre-social--9782600001229.htm	Librairie Droz	2015-09-03							DROZ_MOESS_1996_01											
Temps et Technique	9782600040679		Pierre Naville	http://www.cairn.info/temps-et-technique--9782600040679.htm	Librairie Droz	2015-05-13							DROZ_NAVIL_1972_01											
Le Procès Eichmann	9782600040082		Pierre A. Papadatos	http://www.cairn.info/le-proces-eichmann--9782600040082.htm	Librairie Droz	2015-05-13							DROZ_PAPAD_1964_01											
Cours d'économie politique	9782600040143		Vilfredo Pareto	http://www.cairn.info/cours-d-economie-politique-tomes-1-et-2--9782600040143.htm	Librairie Droz	2015-09-03							DROZ_PARET_1964_01											
Écrits sur la courbe de la répartition de la richesse	9782600040211		Vilfredo Pareto	http://www.cairn.info/ecrits-sur-la-courbe-de-la-repartition-de-la-riche--9782600040211.htm	Librairie Droz	2015-05-13							DROZ_PARET_1967_01											
Programme et sommaire du <i>Cours de sociologie</i> suivi de <i>Mon Journal</i>	9782600040396		Vilfredo Pareto	http://www.cairn.info/programme-et-sommaire-du-cours-de-sociologie--9782600040396.htm	Librairie Droz	2015-05-13							DROZ_PARET_1967_02											
Lettres d'Italie. Chroniques sociales et économiques	9782600040365		Vilfredo Pareto	http://www.cairn.info/lettres-d-italie-chroniques-sociales-et-economique--9782600040365.htm	Librairie Droz	2015-05-13							DROZ_PARET_1967_03											
Traité de sociologie générale	9782600040457		Vilfredo Pareto	http://www.cairn.info/traite-de-sociologie-generale--9782600040457.htm	Librairie Droz	2015-05-13							DROZ_PARET_1968_01											
La transformation de la démocratie	9782600041522		Vilfredo Pareto	http://www.cairn.info/la-transformation-de-la-democratie--9782600041522.htm	Librairie Droz	2015-05-13							DROZ_PARET_1970_01											
Le Marché financier italien (1891-1899)	9782600040174		Vilfredo Pareto	http://www.cairn.info/le-marche-financier-italien-1891-1899--9782600040174.htm	Librairie Droz	2015-05-13							DROZ_PARET_1970_02											
La liberté économique et les événements d'Italie	9782600040556		Vilfredo Pareto	http://www.cairn.info/la-liberte-economique-et-les-evenements-d-italie--9782600040556.htm	Librairie Droz	2015-05-13							DROZ_PARET_1970_03											
Le Mythe vertuiste et la littérature immorale	9782600040617		Vilfredo Pareto	http://www.cairn.info/le-mythe-vertuiste-et-la-litterature-immorale--9782600040617.htm	Librairie Droz	2015-05-13							DROZ_PARET_1971_01											
Epistolario, 1890-1923	9782600040723		Vilfredo Pareto	http://www.cairn.info/epistolario-1890-1923--9782600040723.htm	Librairie Droz	2015-06-30							DROZ_PARET_1973_01											
Écrits épars	9782600040709		Vilfredo Pareto	http://www.cairn.info/ecrits-epars--9782600040709.htm	Librairie Droz	2015-05-13							DROZ_PARET_1974_01											
Jubilé du professeur Vilfredo Pareto. 1917	9782600040747		Vilfredo Pareto	http://www.cairn.info/jubile-du-professeur-vilfredo-pareto-1917--9782600040747.htm	Librairie Droz	2015-05-13							DROZ_PARET_1975_01											
Les Systèmes socialistes	9782600040235		Vilfredo Pareto	http://www.cairn.info/les-systemes-socialistes--9782600040235.htm	Librairie Droz	2015-06-30							DROZ_PARET_1978_01											
Écrits sociologiques mineurs	9782600041614		Vilfredo Pareto	http://www.cairn.info/ecrits-sociologiques-mineurs--9782600041614.htm	Librairie Droz	2015-09-03							DROZ_PARET_1980_01											
Lettres, 1860-1890	9782600040976		Vilfredo Pareto	http://www.cairn.info/lettres-1860-1890--9782600040976.htm	Librairie Droz	2015-05-13							DROZ_PARET_1981_01											
Manuel d'économie politique	9782600040297		Vilfredo Pareto	http://www.cairn.info/manuel-d-economie-politique--9782600040297.htm	Librairie Droz	2015-06-30							DROZ_PARET_1981_02											
Écrits de jeunesse	9782600041027		Vilfredo Pareto	http://www.cairn.info/ecrits-de-jeunesse--9782600041027.htm	Librairie Droz	2015-09-03							DROZ_PARET_1982_02											
Ecrits d'économie politique pure	9782600041034		Vilfredo Pareto	http://www.cairn.info/ecrits-d-economie-politique-pure--9782600041034.htm	Librairie Droz	2015-06-30							DROZ_PARET_1982_03											
Premier cours d'économie politique appliquée professé à l'Université de Lausanne	9782600040990		Vilfredo Pareto	http://www.cairn.info/premier-cours-d-economie-politique-appliquee--9782600040990.htm	Librairie Droz	2015-09-03							DROZ_PARET_1982_04											
Mythes et idéologies	9782600040280		Vilfredo Pareto	http://www.cairn.info/mythes-et-ideologies--9782600040280.htm	Librairie Droz	2015-05-13							DROZ_PARET_1984_02											
Lettere a Maffeo Pantaleoni (1890-1923)	9782600041072		Vilfredo Pareto	http://www.cairn.info/lettere-a-maffeo-pantaleoni-1890-1923--9782600041072.htm	Librairie Droz	2015-09-03							DROZ_PARET_1984_03											
Lettere ai Peruzzi , 1872-1900. Volume I (1872-1877)	9782600041065		Vilfredo Pareto	http://www.cairn.info/lettere-ai-peruzzi-volume-primo-1872-1877--9782600041065.htm	Librairie Droz	2015-05-13							DROZ_PARET_1984_04											
Marxisme et Économie pure	9782600040358		Vilfredo Pareto	http://www.cairn.info/marxisme-et-economie-pure--9782600040358.htm	Librairie Droz	2015-05-13							DROZ_PARET_1987_01											
Pages retrouvées	9782600041201		Vilfredo Pareto	http://www.cairn.info/pages-retrouvees--9782600041201.htm	Librairie Droz	2015-05-13							DROZ_PARET_1988_01											
Écrits politiques - Vol. 2. Reazione, Libertà, Fascismo (1896-1923)	9782600041560		Vilfredo Pareto	http://www.cairn.info/ecrits-politiques-vol-2--9782600041560.htm	Librairie Droz	2015-05-13							DROZ_PARET_1989_01											
Lettres et correspondances	9782600041232		Vilfredo Pareto	http://www.cairn.info/lettres-et-correspondances--9782600041232.htm	Librairie Droz	2015-06-30							DROZ_PARET_1989_02											
Statistique et économie mathématique	9782600040327		Vilfredo Pareto	http://www.cairn.info/statistique-et-economie-mathematique--9782600040327.htm	Librairie Droz	2015-06-30							DROZ_PARET_1989_03											
Écrits politiques Vol. I. Lo sviluppo del capitalismo 1872 - 1895	9782600040716		Vilfredo Pareto	http://www.cairn.info/ecrits-politiques-vol-i--9782600040716.htm	Librairie Droz	2015-06-30							DROZ_PARET_1989_04											
Libre-échangisme, protectionnisme et socialisme	9782600040228		Vilfredo Pareto	http://www.cairn.info/libre-echangisme-protectionnisme-et-socialisme--9782600040228.htm	Librairie Droz	2015-06-30							DROZ_PARET_1992_01											
Inédits et addenda	9782600010344		Vilfredo Pareto	http://www.cairn.info/inedits-et-addenda--9782600010344.htm	Librairie Droz	2015-05-13							DROZ_PARET_2005_01											
Le modèle économique et ses rivaux	9782600041270		Philippe Van Parijs	http://www.cairn.info/le-modele-economique-et-ses-rivaux--9782600041270.htm	Librairie Droz	2015-05-13							DROZ_PARIJ_1990_01											
L’action altruiste	9782600003032		Florence Passy	http://www.cairn.info/l-action-altruiste--9782600003032.htm	Librairie Droz	2015-05-13							DROZ_PASSY_1998_01											
L'Empire au miroir	9782600011587		Benoît Pelopidas	http://www.cairn.info/l-empire-au-miroir--9782600011587.htm	Librairie Droz	2015-05-13							DROZ_PELOP_2007_01											
La fabrication de l'excellence scolaire	9782600014847		Philippe Perrenoud	http://www.cairn.info/la-fabrication-de-l-excellence-scolaire--9782600014847.htm	Librairie Droz	2015-05-13							DROZ_PERRE_1995_01											
La pensée économique de Joseph Schumpeter	9782600040198		François Perroux	http://www.cairn.info/la-pensee-economique-de-joseph-schumpeter--9782600040198.htm	Librairie Droz	2015-05-13							DROZ_PERRO_1965_01											
Production de l'École - Production de la société	9782600003469		André Petitat	http://www.cairn.info/production-de-l-ecole-production-de-la-societe--9782600003469.htm	Librairie Droz	2015-05-13							DROZ_PETIT_1999_01											
Le réel et le virtuel	9782600013147		André Petitat	http://www.cairn.info/le-reel-et-le-virtuel--9782600013147.htm	Librairie Droz	2015-05-13							DROZ_PETIT_2009_01											
Études sociologiques	9782600040181		Jean Piaget	http://www.cairn.info/etudes-sociologiques--9782600040181.htm	Librairie Droz	2015-05-13							DROZ_PIAGE_1977_01											
Le devenir de l’autre	9782600041126		Piergiorgio Quadranti	http://www.cairn.info/le-devenir-de-l-autre--9782600041126.htm	Librairie Droz	2015-05-13							DROZ_QUADR_1984_01											
Origines théologiques du concept moderne de propriété	9782600014854		Marie-France Renoux-Zagamé	http://www.cairn.info/origines-theologiques-du-concept-moderne-de-propri--9782600014854.htm	Librairie Droz	2015-06-30							DROZ_RENOU_1987_01											
La question pénale	9782600041096		Philippe Robert	http://www.cairn.info/question-penale--9782600041096.htm	Librairie Droz	2015-05-13							DROZ_ROBER_1984_01											
Le Citoyen, le crime et l’État	9782600003711		Philippe Robert	http://www.cairn.info/le-citoyen-le-crime-et-l-etat--9782600003711.htm	Librairie Droz	2015-05-13							DROZ_ROBER_1999_01											
Le Coq face au Dragon	9782600016209		Thierry Robin	http://www.cairn.info/le-coq-face-au-dragon--9782600016209.htm	Librairie Droz	2015-05-13							DROZ_ROBIN_2013_01											
Les Fondements du nationalisme Roumain (1791-1921)	9782600008457		Antoine Roger	http://www.cairn.info/les-fondements-du-nationalisme-roumain--9782600008457.htm	Librairie Droz	2015-05-13							DROZ_ROGER_2003_01											
Pratiques pénitentiaires et théorie sociale	9782600040952		Robert Roth	http://www.cairn.info/pratiques-penitentiaires-et-theorie-sociale--9782600040952.htm	Librairie Droz	2015-05-13							DROZ_ROTH_1981_01											
La Rationalité des croyances magiques	9782600003667		Pascal Sanchez	http://www.cairn.info/la-rationnalite-des-croyances-magiques--9782600003667.htm	Librairie Droz	2015-05-13							DROZ_SANCH_2007_01											
La peine de mort	9782600041492		Paul Savey-Casard	http://www.cairn.info/la-peine-de-mort--9782600041492.htm	Librairie Droz	2015-05-13							DROZ_SAVEY_1968_01											
L'École durkheimienne et l'économie	9782600009577		Philippe Steiner	http://www.cairn.info/l-ecole-durkheimienne-et-l-economie--9782600009577.htm	Librairie Droz	2015-05-14							DROZ_STEIN_2005_01											
Faits et théories	9782600040778		Vilfredo Pareto	http://www.cairn.info/faits-et-theories--9782600040778.htm	Librairie Droz	2015-05-13							DROZ_TRIPE_1976_01											
Les Théories de la sécularisation	9782600041287		Olivier Tschannen	http://www.cairn.info/les-theories-de-la-secularisation--9782600041287.htm	Librairie Droz	2015-05-13							DROZ_TSCHA_1992_01											
1816 ou la genèse de la Foi publique	9782600010511		Alya Aglan	http://www.cairn.info/1816-ou-la-genese-de-la-foi-publique--9782600010511.htm	Librairie Droz	2015-05-13							DROZ_VERHE_2006_01											
Droits de l'Homme et Sciences de l'Homme	9782600041300		Charles Widmer	http://www.cairn.info/droits-de-l-homme-et-sciences-de-l-homme--9782600041300.htm	Librairie Droz	2015-05-13							DROZ_WIDME_1992_01											
La Suisse et les Grandes Puissances, 1914-1945	9782600003643		Sébastien Guex	http://www.cairn.info/la-suisse-et-les-grandes-puissances--9782600003643.htm	Librairie Droz	2015-05-13							DROZ_WYLIE_1999_01											
Héritages d’André Neher	9782841622610		David Banon	http://www.cairn.info/heritages-d-andre-neher--9782841622610.htm	Editions de l'Éclat	2012-07-01							ECLA_BANON_2011_01											
Juifs et anarchistes	9782841621613	9782841623228	Amedeo Bertolo	http://www.cairn.info/juifs-et-anarchistes--9782841621613.htm	Editions de l'Éclat	2012-04-01							ECLA_BERTO_2008_01											
Les cultures des Juifs	9782841621125		David Biale	http://www.cairn.info/les-cultures-des-juifs--9782841621125.htm	Editions de l'Éclat	2012-04-01							ECLA_BIALE_2005_01											
Héritages de Franz Rosenzweig	9782841622276		Myriam Bienenstock	http://www.cairn.info/heritages-de-franz-rosenzweig--9789782841622278.htm	Editions de l'Éclat	2012-07-01							ECLA_BIENE_2011_01											
Devoir de mémoire ?	9782841623549	9782841623785	Myriam Bienenstock	http://www.cairn.info/devoir-de-memoire--9782841623549.htm	Editions de l'Éclat	2015-09-03							ECLA_BIEN_2014_01											
