publication_title	print_identifier	online_identifier	first_author	title_url	publisher_name	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Le mythe occidental de la sexualité polynésienne	9782130514084	9782130737568		http://www.cairn.info/mythe-occidental-de-la-sexualite-polynesienne--9782130514084.htm	Presses Universitaires de France	2015-09-17							PUF_TCHER_2001_01											
<i>Le Sophiste</i> de Platon	9782130608615			http://www.cairn.info/le-sophiste-de-platon--9782130608615.htm	Presses Universitaires de France	2016-11-10							PUF_TEISS_2012_01											
Alfred Schutz et le projet d’une sociologie phénoménologique	9782130535874	9782130636380		http://www.cairn.info/alfred-schutz-et-le-projet-d-une-sociologie--9782130535874.htm	Presses Universitaires de France	2014-07-01							PUF_TELLI_2003_01											
Pour une nouvelle philosophie politique	9782130560302	9782130639763		http://www.cairn.info/pour-une-nouvelle-philosophie-politique--9782130560302.htm	Presses Universitaires de France	2014-10-01							PUF_TENZE_2007_01											
Les questions morales du droit	9782130515166	9782130638728		http://www.cairn.info/les-questions-morales-du-droit--9782130515166.htm	Presses Universitaires de France	2014-10-28							PUF_TERRE_2007_02											
Thomas Hobbes : philosopher par temps de crises	9782130606956			http://www.cairn.info/thomas-hobbes-philosopher-par-temps-de-crises--9782130606956.htm	Presses Universitaires de France	2016-11-10							PUF_TERRE_2012_01											
Les paradoxes de la sécurité	9782130590507	9782130741992		http://www.cairn.info/les-paradoxes-de-la-securite--9782130590507.htm	Presses Universitaires de France	2015-09-17							PUF_TERSS_2011_01											
Le Quadrige, 1860-1968	9782130517276	9782130737636		http://www.cairn.info/le-quadrige-1860-1968--9782130517276.htm	Presses Universitaires de France	2015-11-08							PUF_TESN_2001_01											
Lacan et le contre-transfert	9782130581147	9782130741138		http://www.cairn.info/lacan-et-le-contre-transfert--9782130581147.htm	Presses Universitaires de France	2015-09-17							PUF_THERA_2011_01											
La fin de la dictature des marchés ?	9782130606307	9782130742401		http://www.cairn.info/la-fin-de-la-dictature-des-marches--9782130606307.htm	Presses Universitaires de France	2015-09-17							PUF_THESM_2012_01											
Plaidoyer pour l'infamie	9782130514077	9782130723653		http://www.cairn.info/plaidoyer-pour-l-infamie--9782130514077.htm	Presses Universitaires de France	2016-08-31							PUF_THEVO_2000_01											
L'archipel des camps	9782130565086	9782130640196		http://www.cairn.info/l-archipel-des-camps--9782130565086.htm	Presses Universitaires de France	2014-10-01							PUF_THIBA_2008_01											
Pathologies de l'image du corps	9782130502517	9782130721611		http://www.cairn.info/pathologies-de-l-image-du-corps--9782130502517.htm	Presses Universitaires de France	2016-10-03							PUF_THIBI_1999_01											
Clinique de l'identité	9782130559931			http://www.cairn.info/clinique-de-l-identite--9782130559931.htm	Presses Universitaires de France	2016-01-04							PUF_THIB_2007_01											
Cultures et logiques militaires	9782130719359	9782130497134		http://www.cairn.info/cultures-et-logiques-militaires--9782130719359.htm	Presses Universitaires de France	2016-10-03							PUF_THIEB_1999_01											
Conscience et humanité selon Husserl	9782130469018	9782130710462		http://www.cairn.info/conscience-et-humanite-selon-husserl--9782130469018.htm	Presses Universitaires de France	2016-08-31							PUF_THIER_1995_01											
La tolérance	9782130480150	9782130713012		http://www.cairn.info/la-tolerance-societe-democratique-opinions-vices--9782130480150.htm	Presses Universitaires de France	2016-10-03							PUF_THIER_1997_01											
Compétence et effort	9782130501343	9782130722571		http://www.cairn.info/competence-et-effort--9782130501343.htm	Presses Universitaires de France	2016-10-03							PUF_THILL_1999_01											
Desperate Housewives	9782130594178			http://www.cairn.info/desperate-housewives--9782130594178.htm	Presses Universitaires de France	2016-01-04							PUF_THIV_2012_01											
The Practice	9782130594185			http://www.cairn.info/the-practice--9782130594185.htm	Presses Universitaires de France	2016-01-04							PUF_THIV_2012_02											
Manuel d’études pratiques de psychologie	9782130442370	9782130705659		http://www.cairn.info/manuel-d-etudes-pratiques-de-psychologie--9782130442370.htm	Presses Universitaires de France	2016-08-31							PUF_TIBER_1992_01											
Tocqueville ou Marx	9782130584759	9782130741442		http://www.cairn.info/tocqueville-ou-marx--9782130584759.htm	Presses Universitaires de France	2015-09-17							PUF_TILCH_2012_01											
L'Absolu et la Philosophie	9782130401827			http://www.cairn.info/l-absolu-et-la-philosophie--9782130401827.htm	Presses Universitaires de France	2016-08-31							PUF_TILLI_1987_01											
Droit naturel, loi civile et souveraineté à l'époque classique	9782130415091	9782130700678		http://www.cairn.info/droit-naturel-loi-civile-et-souverainete--9782130415091.htm	Presses Universitaires de France	2016-08-31							PUF_TINLA_1988_01											
L’homme aléatoire	9782130480457	9782130713494		http://www.cairn.info/l-homme-aleatoire--9782130480457.htm	Presses Universitaires de France	2016-10-03							PUF_TINLA_1997_01											
Kino-Tanz	9782130579380			http://www.cairn.info/kino-tanz--9782130579380.htm	Presses Universitaires de France	2015-04-20							PUF_TOMAS_2009_01											
Karl Marx. Sa vie et son ?uvre	9782130591672	9782130742159		http://www.cairn.info/karl-marx-sa-vie-et-son-oeuvre--9782130591672.htm	Presses Universitaires de France	2015-04-20							PUF_TONNI_2012_01											
Palimpseste	9782130500032	9782130638230		http://www.cairn.info/palimpseste--9782130500032.htm	Presses Universitaires de France	2014-07-01							PUF_TOTH_2000_01											
Langage, voix et parole dans l'autisme	9782130557128	9782130639411		http://www.cairn.info/langage-voix-et-parole-dans-l-autisme--9782130557128.htm	Presses Universitaires de France	2015-09-17							PUF_TOUAT_2007_01											
La famille à l'épreuve de la prison	9782130592181	9782130742203		http://www.cairn.info/famille-a-l-epreuve-de-la-prison--9782130592181.htm	Presses Universitaires de France	2015-09-17							PUF_TOURA_2012_01											
Vol et brigandage au Moyen Âge	9782130539704	9782130737445		http://www.cairn.info/vol-et-brigandage-au-moyen-age--9782130539704.htm	Presses Universitaires de France	2015-09-17							PUF_TOURE_2006_01											
Vie et mort des agencements sociaux	9782130579120	9782130641360		http://www.cairn.info/vie-et-mort-des-agencements-sociaux--9782130579120.htm	Presses Universitaires de France	2014-10-01							PUF_TOURNA_2009_01											
La gouvernance des innovations médicales	9782130562627	9782130639985		http://www.cairn.info/la-gouvernance-des-innovations-medicales--9782130562627.htm	Presses Universitaires de France	2015-01-01							PUF_TOURN_2007_01											
D'un bébé à l'autre	9782130435730	9782130704393		http://www.cairn.info/d-un-bebe-a-l-autre--9782130435730.htm	Presses Universitaires de France	2016-08-31							PUF_TOURR_1991_01											
La cause animale	9782130578086	9782130740797		http://www.cairn.info/la-cause-animale--9782130578086.htm	Presses Universitaires de France	2015-09-17							PUF_TRAI_2011_01											
Les chômeurs de Moulinex	9782130578260	9782130740827		http://www.cairn.info/les-chomeurs-de-moulinex--9782130578260.htm	Presses Universitaires de France	2015-04-20							PUF_TRAT_2011_01											
Jeux de rôles, jeux vidéo, multimédia	9782130515784	9782130637516		http://www.cairn.info/jeux-de-roles-jeux-video-multimedia--9782130515784.htm	Presses Universitaires de France	2014-07-01							PUF_TREME_2001_01											
Les fables du deuil	9782130515524	9782130638865		http://www.cairn.info/les-fables-du-deuil--9782130515524.htm	Presses Universitaires de France	2014-07-01							PUF_TREVI_2001_01											
Prévenir les dégâts du travail l'ergoprévention	9782130576938	9782130740612		http://www.cairn.info/prevenir-les-degats-du-travail-l-ergoprevention--9782130576938.htm	Presses Universitaires de France	2015-04-20							PUF_TRINQ_2009_01											
Piera Aulagnier	9782130493464	9782130737926		http://www.cairn.info/piera-aulagnier--9782130493464.htm	Presses Universitaires de France	2015-11-08							PUF_TROI_1998_01											
Le risque ou le care ?	9782130607199	9782130621003		http://www.cairn.info/le-risque-ou-le-care--9782130607199.htm	Presses Universitaires de France	2016-01-04							PUF_TRON_2012_01											
Pour une théorie juridique de l’État	9782130462033	9782130738176		http://www.cairn.info/pour-une-theorie-juridique-de-l-etat--9782130462033.htm	Presses Universitaires de France	2015-01-01							PUF_TROPE_1994_01											
Le droit et la nécessité	9782130569442	9782130739906		http://www.cairn.info/le-droit-et-la-necessite--9782130569442.htm	Presses Universitaires de France	2015-04-20							PUF_TROPE_2011_02											
L’ombre et la différence	9782130477495	9782130711391		http://www.cairn.info/l-ombre-et-la-difference--9782130477495.htm	Presses Universitaires de France	2016-10-03							PUF_TROUB_1996_01											
Harry Potter, ange ou démon ?	9782130565727	9782130739647		http://www.cairn.info/harry-potter-ange-ou-demon--9782130565727.htm	Presses Universitaires de France	2015-09-17							PUF_TSCH_2007_01											
Les empires occidentaux, de Rome à Berlin 	9782130478522	9782130636601		http://www.cairn.info/empires-occidentaux-de-rome-a-berlin--9782130478522.htm	Presses Universitaires de France	2014-07-01							PUF_TULAR_1997_01											
Esthétique de la violence	9782130487913	9782130714156		http://www.cairn.info/esthetique-de-la-violence--9782130487913.htm	Presses Universitaires de France	2016-10-04							PUF_TZITZ_1997_01											
Interprétation II	9782130499213	9782130737827		http://www.cairn.info/interpretation-ii--9782130499213.htm	Presses Universitaires de France	2015-04-20							PUF_URTUB_1999_01											
Du côté de chez l'analyste	9782130528432			http://www.cairn.info/du-cote-de-chez-l-analyste--9782130528432.htm	Presses Universitaires de France	2016-02-19							PUF_URTU_2002_01											
Si l'analyste passe à l'acte	9782130555070	9782130739043		http://www.cairn.info/si-l-analyste-passe-a-l-acte--9782130555070.htm	Presses Universitaires de France	2015-11-08							PUF_URTU_2006_01											
Naissance d'une politique de la génétique	9782130587897	9782130642213		http://www.cairn.info/naissance-d-une-politique-de-la-genetique--9782130587897.htm	Presses Universitaires de France	2014-10-01							PUF_VAILL_2011_01											
Le syndicalisme d’expérimentation	9782130562771			http://www.cairn.info/le-syndicalisme-d-experimentation--9782130562771.htm	Presses Universitaires de France	2016-11-10							PUF_VAKAL_2007_01											
Durkheim	9782130560371	9782130639787		http://www.cairn.info/durkheim--9782130560371.htm	Presses Universitaires de France	2014-07-01							PUF_VALAD_2008_01											
L'Égypte et la vallée du Nil. Tome 2	9782130465522	9782130738169		http://www.cairn.info/egypte-et-la-vallee-du-nil-tome--9782130465522.htm	Presses Universitaires de France	2015-09-17							PUF_VANDE_1995_01											
Devenir adulte 	9782130557173	9782130637967		http://www.cairn.info/devenir-adulte--9782130557173.htm	Presses Universitaires de France	2014-09-25							PUF_VANDE_2008_01											
Vertige de l'image 	9782130589327	9782130741862		http://www.cairn.info/vertige-de-l-image --9782130589327.htm	Presses Universitaires de France	2015-09-17							PUF_VANE_2011_01											
Argumentation et droit 	9782130501541	9782130638292		http://www.cairn.info/argumentation-et-droit--9782130501541.htm	Presses Universitaires de France	2014-09-08							PUF_VANNI_2001_01											
La pollution sauvage	9782130552680	9782130637882		http://www.cairn.info/la-pollution-sauvage--9782130552680.htm	Presses Universitaires de France	2014-07-01							PUF_VANS_2006_01											
L’école de la périphérie	9782130594482	9782130642718		http://www.cairn.info/l-ecole-de-la-peripherie--9782130594482.htm	Presses Universitaires de France	2014-11-13							PUF_VANZA_2012_01											
Baltasar Gracián, la civilité ou l'art de vivre en société	9782130570783	9782130740056		http://www.cairn.info/baltasar-gracian-la-civilite-ou-l-art-de-vivre--9782130570783.htm	Presses Universitaires de France	2015-09-17							PUF_VAQU_2009_01											
La Science et son information à l'heure d'Internet	9782130509943	9782130725589		http://www.cairn.info/la-science-et-son-information-a-l-heure-d-internet--9782130509943.htm	Presses Universitaires de France	2016-10-03							PUF_VARET_2000_01											
Rousseau : économie politique (1755)	9782130396079	9782130699507		http://www.cairn.info/rousseau-economie-politique--9782130396079.htm	Presses Universitaires de France	2016-08-31							PUF_VARGA_1986_01											
Rousseau	9782130486589	9782130713777		http://www.cairn.info/rousseau-l-enigme-du-sexe--9782130486589.htm	Presses Universitaires de France	2016-10-03							PUF_VARGA_1997_01											
Eikôn	9782130579236	9782130641308		http://www.cairn.info/eikon--9782130579236.htm	Presses Universitaires de France	2014-10-01							PUF_VASIL_2010_01											
La Socialisation à l'école	9782130475002	9782130718062		http://www.cairn.info/la-socialisation-a-l-ecole--9782130475002.htm	Presses Universitaires de France	2016-10-03							PUF_VASQU_1996_01											
Haptonomie. Amour et raison 	9782130541660	9782130639336		http://www.cairn.info/haptonomie-amour-et-raison--9782130541660.htm	Presses Universitaires de France	2014-09-23							PUF_VELDM_2004_01											
Haptonomie	9782130558491	9782130639565		http://www.cairn.info/haptonomie-science-de-l-affectivite--9782130558491.htm	Presses Universitaires de France	2014-09-19							PUF_VELDM_2007_01											
Musulmans et citoyens	9782130539414	9782130637714		http://www.cairn.info/musulmans-et-citoyens--9782130539414.htm	Presses Universitaires de France	2015-09-17							PUF_VENEL_2004_01											
Le Français de scolarisation	9782130527404			http://www.cairn.info/le-francais-de-scolarisation--9782130527404.htm	Presses Universitaires de France	2016-01-04							PUF_VERD_2002_01											
