publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
Psychosomatik und Konsiliarpsychiatrie	1862-8818	1862-8826	2006-11	1	1	2008-11	2	4	http://link.springer.com/journal/11800		11800		fulltext		D. Steinkopff-Verlag	Serial							
Psychotherapie Forum	0943-1950	1613-7604	2004-03	12	1	2015-12	20	4	http://link.springer.com/journal/729		729		fulltext		Springer Vienna	Serial							
Public Health Reviews		2107-6952	2015-05	36	1	2015-12	36	1	http://link.springer.com/journal/40985		40985		fulltext		BioMed Central	Serial							
Public Organization Review	1566-7170	1573-7098	2001-03	1	1	2015-12	15	4	http://link.springer.com/journal/11115		11115		fulltext		Springer US	Serial							
Public Transport	1866-749X	1613-7159	2009-05	1	1	2015-12	7	3	http://link.springer.com/journal/12469		12469		fulltext		Springer Berlin Heidelberg	Serial							
Publizistik	0033-4006	1862-2569	2000-03	45	1	2015-11	60	4	http://link.springer.com/journal/11616		11616		fulltext		Springer Fachmedien Wiesbaden	Serial							
Pulmonary Therapy	2364-1754	2364-1746	2015-09	1	1	2015-12	1	1	http://link.springer.com/journal/41030		41030		fulltext		Springer Healthcare	Serial							
Purinergic Signalling	1573-9538	1573-9546	2004-12	1	1	2015-12	11	4	http://link.springer.com/journal/11302		11302		fulltext		Springer Netherlands	Serial							
Pädiatrie & Pädologie	0030-9338	1613-7558	2007-10	42	5	2015-12	50	6	http://link.springer.com/journal/608		608		fulltext		Springer Vienna	Serial							
Qualitative Theory of Dynamical Systems	1575-5460	1662-3592	1999-03	1	1	2015-12	14	2	http://link.springer.com/journal/12346		12346		fulltext		Springer International Publishing	Serial							
Quantitative Biology	2095-4689	2095-4697	2013-03	1	1	2015-12	3	3	http://link.springer.com/journal/40484		40484		fulltext		Higher Education Press	Serial							
Quantitative Marketing and Economics	1570-7156	1573-711X	2003-03	1	1	2015-12	13	4	http://link.springer.com/journal/11129		11129		fulltext		Springer US	Serial							
Quantitative Microbiology	1388-3593	1572-9923	1999-10	1	1	2000-10	2	3	http://link.springer.com/journal/11131		11131		fulltext		Kluwer Academic Publishers	Serial							
Quantum Information Processing	1570-0755	1573-1332	2002-04	1	1	2015-12	14	12	http://link.springer.com/journal/11128		11128		fulltext		Springer US	Serial							
Quantum Studies: Mathematics and Foundations	2196-5609	2196-5617	2014-09	1	1	2015-12	2	4	http://link.springer.com/journal/40509		40509		fulltext		Springer International Publishing	Serial							
ROBOMECH Journal		2197-4225	2014-07	1	1	2015-12	2	1	http://link.springer.com/journal/40648		40648		fulltext		Springer International Publishing	Serial							
Race and Social Problems	1867-1748	1867-1756	2009-03	1	1	2015-12	7	4	http://link.springer.com/journal/12552		12552		fulltext		Springer US	Serial							
Radiation Oncology		1748-717X	2006-02	1	1	2015-12	10	1	http://link.springer.com/journal/13014		13014		fulltext		BioMed Central	Serial							
Radiochemistry	1066-3622	1608-3288	2001-01	43	1	2015-11	57	6	http://link.springer.com/journal/11137		11137		fulltext		Pleiades Publishing	Serial							
Radioelectronics and Communications Systems	0735-2727	1934-8061	2007-01	50	1	2015-11	58	11	http://link.springer.com/journal/11976		11976		fulltext		Allerton Press	Serial							
Radiological Physics and Technology	1865-0333	1865-0341	2008-01	1	1	2015-12	8	2	http://link.springer.com/journal/12194		12194		fulltext		Springer Japan	Serial							
Rare Cancers and Therapy	2195-6014	2195-6022	2013-12	1	1	2015-12	3	1	http://link.springer.com/journal/40487		40487		fulltext		Springer Healthcare	Serial							
Rare Metals	1001-0521	1867-7185	2009-02	28	1	2015-12	34	12	http://link.springer.com/journal/12598		12598		fulltext		Nonferrous Metals Society of China	Serial							
Raumforschung und Raumordnung	0034-0111	1869-4179	1998-01	56	1	2015-12	73	6	http://link.springer.com/journal/13147		13147		fulltext		Springer Berlin Heidelberg	Serial							
Recherche Transports Sécurité	0761-8980	1951-6614	2011-02	27	1	2013-01	28	3	http://link.springer.com/journal/13547		13547		fulltext		Springer-Verlag	Serial							
Rechtsmedizin	0937-9819	1434-5196	1997-02	7	1	2015-12	25	6	http://link.springer.com/journal/194		194		fulltext		Springer Berlin Heidelberg	Serial							
Regenerative Engineering and Translational Medicine	2364-4133	2364-4141	2015-09	1	1	2015-12	1	1	http://link.springer.com/journal/40883		40883		fulltext		Springer International Publishing	Serial							
Regenerative Medicine Research		2050-490X	2013-10	1	1	2015-12	3	1	http://link.springer.com/journal/40340		40340		fulltext		BioMed Central	Serial							
Regional Environmental Change	1436-3798	1436-378X	1999-12	1	1	2015-12	15	8	http://link.springer.com/journal/10113		10113		fulltext		Springer Berlin Heidelberg	Serial							
Regional Research of Russia	2079-9705	2079-9713	2011-01	1	1	2015-10	5	4	http://link.springer.com/journal/13393		13393		fulltext		Pleiades Publishing	Serial							
Regular and Chaotic Dynamics	1560-3547	1468-4845	2007-01	12	1	2015-11	20	6	http://link.springer.com/journal/11819		11819		fulltext		Pleiades Publishing	Serial							
Renal Replacement Therapy		2059-1381	2015-11	1	1	2015-12	1	1	http://link.springer.com/journal/41100		41100		fulltext		BioMed Central	Serial							
Renewables: Wind, Water, and Solar		2198-994X	2015-01	1	1	2015-12	2	1	http://link.springer.com/journal/40807		40807		fulltext		Springer Singapore	Serial							
Reproductive Biology and Endocrinology		1477-7827	2003-01	1	1	2015-12	13	1	http://link.springer.com/journal/12958		12958		fulltext		BioMed Central	Serial							
Reproductive Health		1742-4755	2004-06	1	1	2015-12	12	2	http://link.springer.com/journal/12978		12978		fulltext		BioMed Central	Serial							
Reproductive Medicine and Biology	1445-5781	1447-0578	2002-03	1	1	2016-01	15	1	http://link.springer.com/journal/12522		12522		fulltext		Springer Japan	Serial							
Reproduktionsmedizin	1434-6931	1434-808X	1998-05	14	1	2003-12	19	5	http://link.springer.com/journal/444		444		fulltext		Springer-Verlag	Serial							
Research Involvement and Engagement		2056-7529	2015-06	1	1	2015-12	1	1	http://link.springer.com/journal/40900		40900		fulltext		BioMed Central	Serial							
Research and Practice in Technology Enhanced Learning		1793-7078	2015-06	10	1	2015-11	10	1	http://link.springer.com/journal/41039		41039		fulltext		Springer Singapore	Serial							
Research in Number Theory		2363-9555	2015-05	1	1	2015-12	1	1	http://link.springer.com/journal/40993		40993		fulltext		Springer International Publishing	Serial							
Research in the Mathematical Sciences		2197-9847	2014-06	1	1	2015-12	2	1	http://link.springer.com/journal/40687		40687		fulltext		Springer International Publishing	Serial							
Research on Language and Computation	1570-7075	1572-8706	2003-03	1	1	2010-12	8	4	http://link.springer.com/journal/11168		11168		fulltext		Springer Netherlands	Serial							
Respiratory Research		1465-993X	2000-06	1	1	2015-12	16	1	http://link.springer.com/journal/12931		12931		fulltext		BioMed Central	Serial							
Retrovirology		1742-4690	2004-02	1	1	2015-12	12	1	http://link.springer.com/journal/12977		12977		fulltext		BioMed Central	Serial							
Review Journal of Autism and Developmental Disorders	2195-7177	2195-7185	2014-03	1	1	2015-12	2	4	http://link.springer.com/journal/40489		40489		fulltext		Springer US	Serial							
Review Journal of Chemistry	2079-9780	2079-9799	2011-01	1	1	2015-10	5	4	http://link.springer.com/journal/13392		13392		fulltext		Pleiades Publishing	Serial							
Review of Economics of the Household	1569-5239	1573-7152	2003-01	1	1	2015-12	13	4	http://link.springer.com/journal/11150		11150		fulltext		Springer US	Serial							
Review of Managerial Science	1863-6683	1863-6691	2007-04	1	1	2015-12	9	4	http://link.springer.com/journal/11846		11846		fulltext		Springer Berlin Heidelberg	Serial							
Review of Philosophy and Psychology	1878-5158	1878-5166	2010-03	1	1	2015-12	6	4	http://link.springer.com/journal/13164		13164		fulltext		Springer Netherlands	Serial							
Review of Regional Research	0173-7600	1613-9836	2006-03	26	1	2015-10	35	2	http://link.springer.com/journal/10037		10037		fulltext		Springer Berlin Heidelberg	Serial							
Review of Religious Research	0034-673X	2211-4866	2011-09	53	1	2015-12	57	4	http://link.springer.com/journal/13644		13644		fulltext		Springer US	Serial							
Reviews in Endocrine and Metabolic Disorders	1389-9155	1573-2606	2000-02	1	1	2015-12	16	3	http://link.springer.com/journal/11154		11154		fulltext		Springer US	Serial							
Reviews in Environmental Science and Bio/Technology	1569-1705	1572-9826	2002-03	1	1	2015-12	14	4	http://link.springer.com/journal/11157		11157		fulltext		Springer Netherlands	Serial							
Revista Chilena de Historia Natural		0717-6317	2014-03	87	1	2015-12	88	1	http://link.springer.com/journal/40693		40693		fulltext		Springer International Publishing	Serial							
Revista Matemática Complutense	1139-1138	1988-2807	2010-01	23	1	2015-12	28	3	http://link.springer.com/journal/13163		13163		fulltext		Springer Milan	Serial							
Revista de Universidad y Sociedad del Conocimiento	1698-580X	2365-9440	2012-07	9	2	2015-07	12	3	http://link.springer.com/journal/41239		41239		fulltext		Springer International Publishing	Serial							
Revista de la Real Academia de Ciencias Exactas, Físicas y Naturales. Serie A. Matemáticas	1578-7303	1579-1505	2008-03	102	1	2015-12	109	2	http://link.springer.com/journal/13398		13398		fulltext		Springer Milan	Serial							
Revue Francophone de Psycho-Oncologie	1760-4133	1765-2863	2004-03	3	1	2006-12	5	4	http://link.springer.com/journal/10332		10332		fulltext		Springer-Verlag	Serial							
Revue de médecine périnatale	1965-0833	1965-0841	2009-03	1	1	2015-12	7	3	http://link.springer.com/journal/12611		12611		fulltext		Lavoisier	Serial							
Rheumatology and Therapy	2198-6576	2198-6584	2014-12	1	1	2015-12	2	2	http://link.springer.com/journal/40744		40744		fulltext		Springer Healthcare	Serial							
Rice	1939-8425	1939-8433	2008-09	1	1	2015-12	8	1	http://link.springer.com/journal/12284		12284		fulltext		Springer US	Serial							
Ricerche di Matematica	0035-5038	1827-3491	2006-07	55	1	2015-12	64	2	http://link.springer.com/journal/11587		11587		fulltext		Springer Milan	Serial							
Risk Analysis	0272-4332	1573-9147	1998-10	18	5	1999-12	19	6	http://link.springer.com/journal/11161		11161		fulltext		Kluwer Academic Publishers-Plenum Publishers	Serial							
Robotics and Biomimetics		2197-3768	2014-08	1	1	2015-12	2	1	http://link.springer.com/journal/40638		40638		fulltext		Springer Berlin Heidelberg	Serial							
Russian Aeronautics (Iz VUZ)	1068-7998	1934-7901	2007-03	50	1	2015-07	58	3	http://link.springer.com/journal/11977		11977		fulltext		Allerton Press	Serial							
Russian Agricultural Sciences	1068-3674	1934-8037	2007-02	33	1	2015-09	41	5	http://link.springer.com/journal/11978		11978		fulltext		Allerton Press	Serial							
Russian Electrical Engineering	1068-3712	1934-8010	2007-01	78	1	2015-10	86	10	http://link.springer.com/journal/11979		11979		fulltext		Allerton Press	Serial							
Russian Engineering Research	1068-798X	1934-8088	2007-01	27	1	2015-11	35	11	http://link.springer.com/journal/11980		11980		fulltext		Allerton Press	Serial							
Russian Journal of Applied Chemistry	1070-4272	1608-3296	2001-01	74	1	2015-09	88	9	http://link.springer.com/journal/11167		11167		fulltext		Pleiades Publishing	Serial							
Russian Journal of Biological Invasions	2075-1117	2075-1125	2010-01	1	1	2015-10	6	4	http://link.springer.com/journal/13168		13168		fulltext		Pleiades Publishing	Serial							
Russian Journal of Bioorganic Chemistry	1068-1620	1608-330X	2000-01	26	1	2015-12	41	7	http://link.springer.com/journal/11171		11171		fulltext		Pleiades Publishing	Serial							
Russian Journal of Coordination Chemistry	1070-3284	1608-3318	2000-12	26	12	2015-12	41	12	http://link.springer.com/journal/11173		11173		fulltext		Pleiades Publishing	Serial							
Russian Journal of Developmental Biology	1062-3604	1608-3326	2000-01	31	1	2015-11	46	6	http://link.springer.com/journal/11174		11174		fulltext		Pleiades Publishing	Serial							
Russian Journal of Ecology	1067-4136	1608-3334	2000-01	31	1	2015-11	46	6	http://link.springer.com/journal/11184		11184		fulltext		Pleiades Publishing	Serial							
Russian Journal of Electrochemistry	1023-1935	1608-3342	2000-01	36	1	2015-12	51	12	http://link.springer.com/journal/11175		11175		fulltext		Pleiades Publishing	Serial							
Russian Journal of General Chemistry	1070-3632	1608-3350	2001-01	71	1	2015-11	85	11	http://link.springer.com/journal/11176		11176		fulltext		Pleiades Publishing	Serial							
Russian Journal of Genetics	1022-7954	1608-3369	2000-12	36	12	2015-12	51	12	http://link.springer.com/journal/11177		11177		fulltext		Pleiades Publishing	Serial							
Russian Journal of Genetics: Applied Research	2079-0597	2079-0600	2011-01	1	1	2015-11	5	6	http://link.springer.com/journal/13328		13328		fulltext		Pleiades Publishing	Serial							
Russian Journal of Inorganic Chemistry	0036-0236	1531-8613	2006-01	51	1	2015-12	60	14	http://link.springer.com/journal/11502		11502		fulltext		Pleiades Publishing	Serial							
Russian Journal of Marine Biology	1063-0740	1608-3377	2000-01	26	1	2015-09	41	5	http://link.springer.com/journal/11179		11179		fulltext		Pleiades Publishing	Serial							
Russian Journal of Mathematical Physics	1061-9208	1555-6638	2006-03	13	1	2015-10	22	4	http://link.springer.com/journal/11503		11503		fulltext		Pleiades Publishing	Serial							
Russian Journal of Non-Ferrous Metals	1067-8212	1934-970X	2007-02	48	1	2015-11	56	6	http://link.springer.com/journal/11981		11981		fulltext		Allerton Press	Serial							
Russian Journal of Nondestructive Testing	1061-8309	1608-3385	2000-01	36	1	2015-10	51	10	http://link.springer.com/journal/11181		11181		fulltext		Pleiades Publishing	Serial							
Russian Journal of Organic Chemistry	1070-4280	1608-3393	2001-01	37	1	2015-11	51	11	http://link.springer.com/journal/11178		11178		fulltext		Pleiades Publishing	Serial							
Russian Journal of Pacific Geology	1819-7140	1819-7159	2007-02	1	1	2015-11	9	6	http://link.springer.com/journal/11720		11720		fulltext		Pleiades Publishing	Serial							
Russian Journal of Physical Chemistry A	0036-0244	1531-863X	2006-01	80	1	2016-01	90	1	http://link.springer.com/journal/11504		11504		fulltext		Pleiades Publishing	Serial							
Russian Journal of Physical Chemistry B	1990-7931	1990-7923	2007-02	1	1	2015-09	9	5	http://link.springer.com/journal/11826		11826		fulltext		Pleiades Publishing	Serial							
Russian Journal of Plant Physiology	1021-4437	1608-3407	2000-11	47	6	2015-11	62	6	http://link.springer.com/journal/11183		11183		fulltext		Pleiades Publishing	Serial							
Russian Mathematics	1066-369X	1934-810X	2007-01	51	1	2015-12	59	12	http://link.springer.com/journal/11982		11982		fulltext		Allerton Press	Serial							
Russian Metallurgy (Metally)	0036-0295	1555-6255	2006-01	2006	1	2015-08	2015	8	http://link.springer.com/journal/11505		11505		fulltext		Pleiades Publishing	Serial							
Russian Meteorology and Hydrology	1068-3739	1934-8096	2007-01	32	1	2015-11	40	11	http://link.springer.com/journal/11983		11983		fulltext		Allerton Press	Serial							
Russian Microelectronics	1063-7397	1608-3415	2000-03	29	2	2015-12	44	8	http://link.springer.com/journal/11180		11180		fulltext		Pleiades Publishing	Serial							
Réanimation	1624-0693	1951-6959	2011-01	20	1	2016-01	25	1	http://link.springer.com/journal/13546		13546		fulltext		Lavoisier	Serial							
SERIEs	1869-4187	1869-4195	2010-03	1	1	2015-12	6	4	http://link.springer.com/journal/13209		13209		fulltext		Springer Berlin Heidelberg	Serial							
Safety in Health		2056-5917	2015-05	1	1	2015-12	1	1	http://link.springer.com/journal/40886		40886		fulltext		BioMed Central	Serial							
Sales Management Review	2196-3207	2196-3215	2002-01	11	1	2015-12	24	7	http://link.springer.com/journal/35141		35141		fulltext		Gabler Verlag	Serial							
Sankhya A	0976-836X	0976-8378	2010-02	72	1	2015-12	77	2	http://link.springer.com/journal/13171		13171		fulltext		Springer India	Serial							
Sankhya B	0976-8386	0976-8394	2010-05	72	1	2015-11	77	2	http://link.springer.com/journal/13571		13571		fulltext		Springer India	Serial							
Scandinavian Journal of Trauma, Resuscitation and Emergency Medicine		1757-7241	2008-07	16	1	2015-12	23	2	http://link.springer.com/journal/13049		13049		fulltext		BioMed Central	Serial							
Schmerzmedizin	2194-2536	2364-1010	2015-02	31	1	2015-11	31	6	http://link.springer.com/journal/940		940		fulltext		Springer Medizin	Serial							
